,customer_id,purchase_date,product_category,product_price,quantity,payment_method,customer_age,gender
31983,7678,2021-03-06 20:40:04,Electronics,365.00,1,PayPal,60,Male
31984,3423,2021-03-06 20:45:10,Electronics,474.00,2,PayPal,28,Female
31985,1522,2021-03-06 20:49:16,Clothing,372.00,5,Credit Card,59,Female
31986,8843,2021-03-06 20:49:29,Clothing,498.00,2,Credit Card,66,Male
31987,19815,2021-03-06 21:16:29,Home,239.00,5,Credit Card,41,Male
31988,6621,2021-03-06 21:31:43,Books,243.00,5,PayPal,66,Male
31989,19120,2021-03-06 21:39:50,Home,213.00,5,Credit Card,53,Male
31990,2466,2021-03-06 21:39:51,Clothing,56.00,1,Cash,56,Female
31991,3244,2021-03-06 21:46:08,Home,491.00,2,Cash,58,Male
31992,15886,2021-03-06 22:00:15,Clothing,36.00,1,Credit Card,52,Female
31993,12658,2021-03-06 22:07:28,Home,290.00,1,PayPal,48,Male
31994,13610,2021-03-06 22:17:49,Books,357.00,1,PayPal,40,Male
31995,14840,2021-03-06 22:24:16,Electronics,427.00,3,Cash,46,Male
31996,8230,2021-03-06 22:45:49,Electronics,235.00,5,PayPal,35,Male
31997,17931,2021-03-06 22:48:14,Books,123.00,3,Credit Card,59,Female
31998,15271,2021-03-06 22:54:37,Clothing,92.00,3,Cash,57,Female
31999,618,2021-03-06 22:57:05,Electronics,399.00,3,PayPal,36,Female
32000,10315,2021-03-06 23:20:44,Books,167.00,3,Cash,62,Female
32001,15220,2021-03-06 23:25:35,Clothing,130.00,5,Credit Card,24,Female
32002,663,2021-03-06 23:34:42,Clothing,78.00,1,PayPal,40,Female
32003,15261,2021-03-06 23:52:09,Clothing,458.00,1,Credit Card,54,Female
32004,15941,2021-03-07 01:31:02,Clothing,310.00,5,Credit Card,30,Female
32005,14035,2021-03-07 02:45:34,Clothing,312.00,5,Credit Card,35,Male
32006,5752,2021-03-07 03:00:55,Books,71.00,3,Credit Card,57,Male
32007,17045,2021-03-07 03:02:07,Books,125.00,5,Credit Card,30,Female
32008,11206,2021-03-07 03:16:50,Books,301.00,3,Cash,60,Female
32009,18646,2021-03-07 03:17:12,Clothing,466.00,4,Crypto,33,Female
32010,6589,2021-03-07 04:11:07,Clothing,125.00,2,Credit Card,26,Male
32011,10535,2021-03-07 04:12:58,Electronics,286.00,5,Cash,59,Female
32012,8902,2021-03-07 04:18:39,Electronics,449.00,5,Credit Card,56,Female
32013,9163,2021-03-07 04:18:58,Home,23.00,5,PayPal,43,Male
32014,9828,2021-03-07 04:44:11,Clothing,145.00,3,Credit Card,53,Male
32015,16834,2021-03-07 05:21:50,Home,102.00,3,PayPal,70,Male
32016,13162,2021-03-07 06:37:14,Home,152.00,5,Crypto,29,Female
32017,5497,2021-03-07 06:51:22,Clothing,470.00,1,Cash,44,Male
32018,6800,2021-03-07 06:51:57,Home,113.00,4,Credit Card,39,Female
32019,18537,2021-03-07 07:10:50,Clothing,53.00,2,PayPal,42,Female
32020,13187,2021-03-07 07:11:04,Electronics,362.00,4,PayPal,47,Female
32021,16720,2021-03-07 07:46:39,Clothing,291.00,3,PayPal,18,Female
32022,18478,2021-03-07 08:31:53,Home,230.00,4,PayPal,61,Male
32023,18884,2021-03-07 08:40:06,Clothing,304.00,1,Cash,44,Female
32024,9893,2021-03-07 08:50:39,Electronics,442.00,3,Crypto,40,Male
32025,2212,2021-03-07 09:17:01,Home,163.00,5,Cash,61,Male
32026,19929,2021-03-07 09:47:01,Home,113.00,5,Credit Card,40,Female
32027,2134,2021-03-07 09:58:37,Books,328.00,5,PayPal,49,Male
32028,19946,2021-03-07 10:14:43,Books,336.00,4,PayPal,56,Female
32029,13292,2021-03-07 10:45:15,Books,494.00,1,Cash,44,Female
32030,17749,2021-03-07 11:01:50,Clothing,187.00,4,Cash,43,Female
32031,7260,2021-03-07 11:05:58,Books,23.00,2,PayPal,39,Female
32032,9681,2021-03-07 11:23:24,Clothing,112.00,1,Credit Card,28,Male
32033,18503,2021-03-07 11:29:54,Home,13.00,3,Credit Card,42,Male
32034,10645,2021-03-07 12:00:11,Books,500.00,4,Crypto,53,Male
32035,19992,2021-03-07 12:21:11,Books,339.00,3,Cash,66,Male
32036,1610,2021-03-07 12:22:44,Electronics,456.00,3,Cash,64,Female
32037,16355,2021-03-07 12:32:49,Electronics,425.00,4,Credit Card,70,Male
32038,7385,2021-03-07 12:44:55,Books,186.00,2,Credit Card,64,Male
32039,19802,2021-03-07 12:55:46,Electronics,32.00,4,PayPal,46,Male
32040,17656,2021-03-07 14:13:09,Clothing,127.00,2,Credit Card,44,Female
32041,7918,2021-03-07 14:17:37,Books,195.00,3,Crypto,61,Male
32042,15295,2021-03-07 15:21:42,Books,101.00,2,Credit Card,21,Male
32043,13792,2021-03-07 16:15:16,Home,287.00,5,Credit Card,24,Male
32044,9422,2021-03-07 16:30:54,Books,51.00,1,PayPal,59,Female
32045,17191,2021-03-07 17:20:15,Books,167.00,2,PayPal,29,Female
32046,5980,2021-03-07 17:23:25,Clothing,138.00,1,Cash,61,Female
32047,11069,2021-03-07 17:24:38,Electronics,429.00,1,Credit Card,57,Female
32048,19297,2021-03-07 18:21:06,Clothing,420.00,5,Credit Card,46,Male
32049,6524,2021-03-07 18:39:21,Books,208.00,3,Credit Card,32,Male
32050,7060,2021-03-07 18:55:27,Books,320.00,1,Credit Card,18,Female
32051,5324,2021-03-07 19:09:38,Home,99.00,4,Cash,69,Male
32052,15881,2021-03-07 19:09:56,Electronics,413.00,3,Credit Card,45,Female
32053,15257,2021-03-07 19:21:15,Books,382.00,4,Cash,23,Female
32054,4463,2021-03-07 19:27:36,Books,315.00,3,Cash,35,Male
32055,12372,2021-03-07 19:35:39,Home,285.00,3,PayPal,69,Female
32056,6814,2021-03-07 19:42:43,Electronics,155.00,3,Credit Card,51,Male
32057,11587,2021-03-07 20:13:48,Electronics,451.00,2,PayPal,27,Male
32058,10438,2021-03-07 20:36:34,Electronics,277.00,4,PayPal,55,Female
32059,1340,2021-03-07 21:24:29,Clothing,311.00,4,PayPal,41,Male
32060,11197,2021-03-07 21:27:10,Home,498.00,1,Credit Card,45,Female
32061,7200,2021-03-07 21:56:23,Home,232.00,5,PayPal,20,Female
32062,12988,2021-03-07 22:01:58,Books,323.00,1,Cash,48,Male
32063,3118,2021-03-07 22:15:40,Home,405.00,3,Crypto,38,Male
32064,17452,2021-03-07 22:29:53,Clothing,257.00,2,Credit Card,44,Female
32065,2716,2021-03-07 22:36:58,Clothing,16.00,5,PayPal,39,Female
32066,13718,2021-03-07 22:37:32,Home,401.00,3,Credit Card,23,Female
32067,5661,2021-03-07 22:47:07,Home,185.00,1,Credit Card,27,Female
32068,839,2021-03-07 22:59:25,Home,223.00,1,PayPal,64,Male
32069,11632,2021-03-07 23:00:42,Clothing,430.00,4,Credit Card,58,Male
32070,13473,2021-03-07 23:00:47,Electronics,221.00,2,PayPal,53,Female
32071,6618,2021-03-07 23:02:37,Books,299.00,3,PayPal,62,Female
32072,3684,2021-03-07 23:11:52,Home,470.00,5,Cash,45,Male
32073,2574,2021-03-07 23:41:28,Clothing,474.00,5,Crypto,42,Male
32074,9302,2021-03-07 23:43:05,Books,251.00,4,Credit Card,53,Male
32075,4116,2021-03-08 00:02:29,Books,307.00,5,Cash,39,Female
32076,870,2021-03-08 00:10:11,Clothing,16.00,4,Credit Card,60,Female
32077,7763,2021-03-08 00:22:41,Books,292.00,5,PayPal,51,Female
32078,19539,2021-03-08 00:51:04,Electronics,195.00,3,PayPal,33,Male
32079,3923,2021-03-08 01:02:29,Home,424.00,1,Credit Card,46,Female
32080,4657,2021-03-08 01:15:12,Clothing,335.00,1,Credit Card,39,Female
32081,4152,2021-03-08 01:51:38,Clothing,311.00,5,Credit Card,25,Female
32082,2247,2021-03-08 02:12:26,Home,346.00,1,PayPal,48,Female
32083,13994,2021-03-08 02:16:58,Clothing,247.00,4,PayPal,31,Male
32084,1874,2021-03-08 02:23:12,Books,130.00,3,Cash,42,Male
32085,11388,2021-03-08 03:09:47,Books,426.00,4,PayPal,18,Female
32086,16712,2021-03-08 03:39:09,Books,263.00,3,Crypto,41,Female
32087,225,2021-03-08 03:46:20,Books,175.00,5,Crypto,44,Female
32088,4328,2021-03-08 04:05:06,Clothing,386.00,2,Credit Card,70,Male
32089,16186,2021-03-08 04:21:05,Books,384.00,1,PayPal,62,Male
32090,18961,2021-03-08 04:56:25,Books,231.00,2,Credit Card,28,Female
32091,14960,2021-03-08 05:39:39,Books,451.00,2,Cash,44,Female
32092,9765,2021-03-08 05:43:03,Clothing,52.00,4,Credit Card,56,Female
32093,17192,2021-03-08 06:32:04,Home,410.00,1,Credit Card,37,Female
32094,14752,2021-03-08 06:40:00,Books,393.00,5,PayPal,21,Female
32095,9311,2021-03-08 06:42:52,Clothing,110.00,2,Credit Card,31,Male
32096,6394,2021-03-08 06:56:51,Books,60.00,5,Cash,66,Male
32097,4016,2021-03-08 07:28:49,Electronics,432.00,5,Cash,43,Male
32098,8198,2021-03-08 07:38:16,Electronics,380.00,4,PayPal,62,Male
32099,14588,2021-03-08 08:02:34,Electronics,158.00,3,Cash,34,Female
32100,19714,2021-03-08 08:02:59,Books,221.00,4,PayPal,46,Female
32101,408,2021-03-08 08:29:42,Home,114.00,5,Cash,28,Male
32102,16883,2021-03-08 08:43:20,Electronics,391.00,1,PayPal,32,Female
32103,14999,2021-03-08 08:43:48,Home,138.00,5,Credit Card,54,Female
32104,8682,2021-03-08 08:56:46,Clothing,384.00,3,PayPal,50,Female
32105,19664,2021-03-08 09:19:38,Books,68.00,3,Crypto,24,Male
32106,10039,2021-03-08 09:23:53,Clothing,179.00,4,Credit Card,19,Female
32107,3234,2021-03-08 09:46:47,Home,336.00,3,PayPal,66,Female
32108,5020,2021-03-08 09:47:14,Clothing,153.00,1,PayPal,53,Female
32109,17295,2021-03-08 09:50:49,Home,391.00,3,PayPal,66,Male
32110,3240,2021-03-08 10:07:02,Books,292.00,1,PayPal,51,Male
32111,7760,2021-03-08 11:19:08,Electronics,312.00,1,Crypto,20,Female
32112,12629,2021-03-08 11:30:24,Home,368.00,2,Credit Card,63,Male
32113,15782,2021-03-08 11:32:24,Electronics,350.00,1,PayPal,48,Female
32114,5256,2021-03-08 11:51:51,Books,368.00,2,Cash,42,Female
32115,15121,2021-03-08 12:01:32,Books,117.00,4,Credit Card,25,Male
32116,19391,2021-03-08 12:21:57,Home,193.00,5,Cash,22,Female
32117,17669,2021-03-08 12:30:52,Books,409.00,3,Cash,26,Female
32118,3389,2021-03-08 12:35:07,Electronics,480.00,5,Crypto,46,Female
32119,1797,2021-03-08 13:17:01,Home,227.00,1,Cash,59,Male
32120,20007,2021-03-08 13:17:23,Home,411.00,1,Credit Card,66,Male
32121,15163,2021-03-08 13:44:41,Clothing,210.00,1,PayPal,35,Male
32122,1611,2021-03-08 14:19:19,Clothing,362.00,1,Credit Card,58,Male
32123,14405,2021-03-08 14:29:10,Electronics,81.00,5,PayPal,49,Female
32124,11191,2021-03-08 14:43:51,Electronics,394.00,4,Crypto,49,Male
32125,4126,2021-03-08 15:01:13,Clothing,433.00,3,Cash,48,Female
32126,4257,2021-03-08 15:07:09,Electronics,277.00,2,Credit Card,65,Male
32127,11931,2021-03-08 16:05:13,Books,355.00,3,Cash,46,Male
32128,2186,2021-03-08 16:16:39,Clothing,63.00,3,Cash,36,Female
32129,2783,2021-03-08 16:24:25,Electronics,206.00,1,Credit Card,40,Female
32130,11447,2021-03-08 16:37:39,Electronics,128.00,5,PayPal,63,Male
32131,8536,2021-03-08 16:42:50,Books,279.00,3,Credit Card,30,Male
32132,8390,2021-03-08 16:56:28,Electronics,118.00,3,Cash,63,Male
32133,19630,2021-03-08 17:15:50,Clothing,192.00,2,Credit Card,58,Female
32134,16684,2021-03-08 17:19:25,Clothing,219.00,5,Crypto,67,Male
32135,18742,2021-03-08 17:20:27,Electronics,307.00,5,Cash,25,Female
32136,7407,2021-03-08 17:55:31,Clothing,298.00,3,Crypto,25,Male
32137,8151,2021-03-08 18:14:46,Electronics,267.00,3,Crypto,42,Female
32138,12506,2021-03-08 19:00:03,Home,164.00,2,Crypto,70,Female
32139,7837,2021-03-08 19:03:56,Books,354.00,2,PayPal,54,Male
32140,2939,2021-03-08 19:50:40,Home,179.00,3,Crypto,56,Female
32141,19430,2021-03-08 19:53:03,Books,397.00,1,Crypto,33,Male
32142,6763,2021-03-08 19:54:20,Books,323.00,5,Crypto,34,Male
32143,14296,2021-03-08 20:13:49,Clothing,156.00,4,Credit Card,29,Male
32144,15664,2021-03-08 20:14:14,Clothing,374.00,1,Credit Card,47,Female
32145,5990,2021-03-08 20:32:41,Home,386.00,3,PayPal,64,Female
32146,11410,2021-03-08 20:47:24,Books,453.00,3,Credit Card,68,Female
32147,16399,2021-03-08 20:50:54,Books,29.00,1,Credit Card,35,Female
32148,18706,2021-03-08 21:10:42,Home,389.00,4,Cash,35,Male
32149,3471,2021-03-08 21:22:01,Home,113.00,2,Credit Card,46,Female
32150,19399,2021-03-08 21:42:10,Electronics,470.00,5,PayPal,70,Male
32151,2195,2021-03-08 21:43:53,Home,448.00,1,Crypto,25,Male
32152,19445,2021-03-08 21:46:52,Books,271.00,1,Cash,66,Female
32153,16054,2021-03-08 21:54:51,Clothing,235.00,1,Credit Card,47,Male
32154,5736,2021-03-08 22:37:47,Electronics,397.00,4,Credit Card,41,Male
32155,4177,2021-03-08 22:53:16,Electronics,154.00,5,Credit Card,44,Male
32156,7212,2021-03-09 00:38:53,Books,365.00,2,Credit Card,48,Male
32157,16024,2021-03-09 00:46:32,Books,130.00,4,PayPal,55,Male
32158,135,2021-03-09 00:53:32,Books,345.00,2,Cash,48,Male
32159,18338,2021-03-09 01:10:20,Books,391.00,4,Credit Card,63,Male
32160,16866,2021-03-09 01:30:53,Books,230.00,3,Cash,21,Male
32161,10159,2021-03-09 01:40:29,Home,19.00,2,Cash,70,Female
32162,15724,2021-03-09 02:09:30,Electronics,24.00,5,Credit Card,43,Female
32163,19553,2021-03-09 02:30:36,Home,267.00,2,Credit Card,21,Male
32164,6717,2021-03-09 02:35:17,Clothing,102.00,4,Credit Card,56,Female
32165,10276,2021-03-09 03:05:49,Electronics,371.00,4,Credit Card,68,Female
32166,18985,2021-03-09 04:24:26,Home,122.00,3,PayPal,58,Male
32167,12308,2021-03-09 04:27:32,Books,143.00,2,PayPal,29,Male
32168,5444,2021-03-09 04:28:06,Home,500.00,2,PayPal,44,Female
32169,10250,2021-03-09 04:49:35,Books,306.00,1,Cash,52,Male
32170,4679,2021-03-09 04:51:39,Books,128.00,5,Credit Card,38,Male
32171,13848,2021-03-09 05:15:48,Books,308.00,2,Cash,29,Male
32172,9461,2021-03-09 05:30:23,Books,48.00,5,Crypto,34,Female
32173,19590,2021-03-09 05:31:04,Books,95.00,2,Credit Card,55,Female
32174,1891,2021-03-09 05:42:12,Home,119.00,5,PayPal,70,Male
32175,14677,2021-03-09 06:18:34,Home,361.00,3,PayPal,56,Female
32176,16580,2021-03-09 06:19:37,Electronics,240.00,3,Credit Card,62,Male
32177,11142,2021-03-09 06:32:15,Home,466.00,3,Credit Card,18,Male
32178,14628,2021-03-09 06:33:48,Electronics,78.00,4,Crypto,58,Female
32179,12862,2021-03-09 07:24:39,Books,206.00,4,Credit Card,52,Male
32180,7108,2021-03-09 07:26:26,Home,374.00,4,PayPal,26,Female
32181,18124,2021-03-09 07:42:52,Electronics,113.00,1,Credit Card,49,Female
32182,13629,2021-03-09 07:47:01,Books,277.00,4,Credit Card,22,Male
32183,17837,2021-03-09 07:53:33,Books,76.00,5,Cash,50,Female
32184,9440,2021-03-09 08:33:25,Electronics,231.00,4,Credit Card,34,Female
32185,19393,2021-03-09 08:35:55,Clothing,339.00,4,Crypto,38,Male
32186,13615,2021-03-09 08:41:59,Home,326.00,5,PayPal,54,Female
32187,3939,2021-03-09 08:47:12,Books,469.00,3,PayPal,50,Male
32188,19577,2021-03-09 08:47:39,Home,91.00,2,Credit Card,20,Male
32189,4056,2021-03-09 08:48:01,Electronics,212.00,1,Credit Card,22,Female
32190,7455,2021-03-09 09:34:28,Books,282.00,4,PayPal,20,Female
32191,14630,2021-03-09 09:42:29,Books,110.00,1,PayPal,28,Male
32192,1107,2021-03-09 09:59:05,Clothing,450.00,3,Cash,19,Female
32193,17465,2021-03-09 10:03:27,Clothing,58.00,4,PayPal,48,Female
32194,19892,2021-03-09 10:08:05,Books,277.00,1,Credit Card,28,Female
32195,1464,2021-03-09 10:16:19,Clothing,475.00,1,Credit Card,35,Female
32196,5979,2021-03-09 10:17:02,Books,199.00,3,Credit Card,70,Male
32197,6974,2021-03-09 10:20:19,Books,461.00,5,PayPal,43,Male
32198,14686,2021-03-09 10:29:46,Clothing,31.00,4,PayPal,49,Female
32199,4898,2021-03-09 10:35:59,Clothing,179.00,3,Cash,38,Female
32200,12018,2021-03-09 10:36:59,Clothing,195.00,1,PayPal,46,Female
32201,15454,2021-03-09 10:45:36,Books,401.00,5,Credit Card,20,Male
32202,6096,2021-03-09 10:53:48,Home,147.00,3,PayPal,38,Female
32203,12792,2021-03-09 10:55:51,Books,167.00,5,PayPal,36,Male
32204,18531,2021-03-09 11:00:30,Electronics,60.00,2,PayPal,23,Female
32205,18064,2021-03-09 11:20:40,Clothing,410.00,1,Cash,62,Male
32206,16102,2021-03-09 11:30:39,Clothing,289.00,1,PayPal,70,Male
32207,609,2021-03-09 11:33:33,Books,323.00,1,Credit Card,28,Male
32208,19402,2021-03-09 11:47:33,Books,448.00,3,Credit Card,47,Male
32209,17211,2021-03-09 12:56:34,Clothing,481.00,1,Credit Card,31,Male
32210,3598,2021-03-09 13:09:16,Electronics,56.00,3,PayPal,27,Male
32211,983,2021-03-09 13:35:55,Books,302.00,5,Credit Card,61,Female
32212,18568,2021-03-09 14:45:38,Clothing,76.00,4,Credit Card,42,Female
32213,10134,2021-03-09 15:00:19,Clothing,289.00,2,Credit Card,53,Female
32214,13867,2021-03-09 15:04:14,Clothing,433.00,1,Credit Card,52,Female
32215,10844,2021-03-09 16:01:11,Books,71.00,4,PayPal,43,Male
32216,14728,2021-03-09 16:10:38,Home,324.00,3,Cash,48,Male
32217,19293,2021-03-09 16:34:12,Books,425.00,4,PayPal,54,Female
32218,13480,2021-03-09 16:41:18,Electronics,402.00,4,Credit Card,58,Female
32219,18948,2021-03-09 16:51:13,Clothing,367.00,5,Credit Card,59,Female
32220,17266,2021-03-09 17:00:07,Clothing,119.00,2,Credit Card,55,Male
32221,8348,2021-03-09 18:06:28,Electronics,10.00,4,Credit Card,45,Male
32222,4509,2021-03-09 18:08:28,Books,39.00,5,Credit Card,36,Male
32223,7305,2021-03-09 18:12:00,Electronics,153.00,5,PayPal,45,Male
32224,4370,2021-03-09 18:40:50,Clothing,253.00,2,Crypto,41,Female
32225,7235,2021-03-09 18:48:43,Home,394.00,1,PayPal,18,Male
32226,12007,2021-03-09 19:01:53,Clothing,190.00,2,PayPal,64,Female
32227,4185,2021-03-09 20:04:27,Home,360.00,4,Crypto,68,Male
32228,9079,2021-03-09 20:09:52,Electronics,100.00,1,PayPal,38,Male
32229,14108,2021-03-09 20:10:26,Electronics,211.00,4,PayPal,70,Male
32230,6549,2021-03-09 20:37:42,Clothing,384.00,5,Credit Card,56,Male
32231,13177,2021-03-09 20:37:50,Clothing,476.00,5,Crypto,45,Male
32232,2297,2021-03-09 20:37:56,Clothing,250.00,3,PayPal,45,Female
32233,11800,2021-03-09 21:03:28,Books,397.00,1,PayPal,38,Male
32234,8836,2021-03-09 22:31:05,Electronics,223.00,2,PayPal,58,Male
32235,1496,2021-03-09 23:08:00,Home,368.00,4,Crypto,53,Female
32236,12158,2021-03-09 23:15:11,Clothing,142.00,3,PayPal,53,Male
32237,3994,2021-03-09 23:22:58,Home,365.00,3,PayPal,36,Female
32238,4215,2021-03-09 23:24:06,Clothing,14.00,1,Crypto,19,Female
32239,1475,2021-03-10 00:11:52,Clothing,173.00,4,Crypto,24,Female
32240,13661,2021-03-10 00:20:40,Electronics,10.00,4,PayPal,49,Female
32241,1692,2021-03-10 00:26:53,Clothing,251.00,5,Credit Card,39,Male
32242,19447,2021-03-10 00:43:05,Books,148.00,4,PayPal,28,Female
32243,13945,2021-03-10 00:54:49,Clothing,107.00,5,PayPal,49,Male
32244,1515,2021-03-10 01:01:17,Clothing,327.00,4,PayPal,19,Female
32245,944,2021-03-10 01:44:18,Books,11.00,3,PayPal,25,Female
32246,14,2021-03-10 01:55:43,Clothing,327.00,1,Cash,63,Female
32247,1693,2021-03-10 02:05:31,Electronics,443.00,1,Credit Card,27,Female
32248,4565,2021-03-10 02:20:42,Clothing,260.00,3,Credit Card,63,Female
32249,11376,2021-03-10 02:27:07,Home,127.00,4,Credit Card,46,Female
32250,9842,2021-03-10 02:36:13,Books,102.00,5,Credit Card,68,Female
32251,13577,2021-03-10 02:37:34,Books,44.00,2,Credit Card,57,Male
32252,879,2021-03-10 02:38:26,Clothing,82.00,2,Cash,35,Female
32253,11256,2021-03-10 02:53:21,Home,47.00,4,Cash,46,Female
32254,10164,2021-03-10 02:56:38,Clothing,224.00,1,Credit Card,27,Male
32255,18688,2021-03-10 03:10:43,Electronics,229.00,2,PayPal,44,Male
32256,10231,2021-03-10 03:16:17,Home,331.00,1,Cash,51,Female
32257,18880,2021-03-10 03:18:07,Books,376.00,4,Credit Card,53,Male
32258,6694,2021-03-10 03:28:53,Home,387.00,4,Credit Card,26,Female
32259,14794,2021-03-10 03:42:23,Books,428.00,3,Crypto,42,Male
32260,3051,2021-03-10 03:55:00,Clothing,473.00,2,Credit Card,43,Male
32261,17458,2021-03-10 04:18:00,Home,368.00,5,Credit Card,31,Female
32262,17126,2021-03-10 04:35:00,Books,390.00,2,Crypto,51,Male
32263,16995,2021-03-10 04:50:13,Books,215.00,3,Cash,65,Male
32264,14842,2021-03-10 05:12:04,Electronics,375.00,2,Crypto,51,Female
32265,12742,2021-03-10 05:29:18,Electronics,62.00,1,Credit Card,55,Male
32266,8692,2021-03-10 05:41:11,Electronics,390.00,3,PayPal,23,Female
32267,14419,2021-03-10 05:43:15,Clothing,313.00,1,Credit Card,18,Female
32268,331,2021-03-10 05:43:41,Home,325.00,3,PayPal,65,Male
32269,1077,2021-03-10 06:13:45,Home,126.00,5,Credit Card,39,Male
32270,18715,2021-03-10 06:48:15,Books,247.00,4,Credit Card,40,Male
32271,14280,2021-03-10 06:48:57,Clothing,244.00,3,PayPal,39,Male
32272,5256,2021-03-10 07:04:01,Clothing,63.00,1,Credit Card,42,Female
32273,19208,2021-03-10 07:11:54,Books,217.00,3,PayPal,41,Female
32274,11162,2021-03-10 07:33:04,Books,303.00,1,Crypto,47,Male
32275,872,2021-03-10 08:04:37,Books,422.00,5,Crypto,46,Female
32276,4587,2021-03-10 08:08:32,Home,307.00,3,PayPal,70,Female
32277,8691,2021-03-10 08:13:31,Books,94.00,5,PayPal,37,Male
32278,3762,2021-03-10 08:47:08,Electronics,102.00,3,Crypto,49,Male
32279,10542,2021-03-10 08:48:21,Books,163.00,2,Credit Card,36,Male
32280,12704,2021-03-10 09:03:17,Clothing,382.00,2,Credit Card,19,Male
32281,768,2021-03-10 09:08:52,Electronics,169.00,1,Credit Card,35,Female
32282,1753,2021-03-10 09:46:08,Books,357.00,4,Cash,27,Male
32283,2193,2021-03-10 09:55:25,Home,418.00,3,PayPal,22,Female
32284,7100,2021-03-10 10:20:19,Home,243.00,4,PayPal,57,Female
32285,10418,2021-03-10 10:35:02,Clothing,269.00,3,Cash,35,Male
32286,6413,2021-03-10 10:43:22,Electronics,208.00,3,Cash,41,Female
32287,15884,2021-03-10 10:51:54,Home,23.00,5,Cash,44,Female
32288,3697,2021-03-10 10:58:25,Electronics,293.00,5,PayPal,38,Male
32289,14156,2021-03-10 11:01:41,Books,325.00,1,Credit Card,19,Male
32290,1941,2021-03-10 11:11:28,Books,329.00,1,Cash,20,Male
32291,11498,2021-03-10 11:30:26,Clothing,351.00,1,PayPal,68,Female
32292,12871,2021-03-10 11:31:34,Clothing,328.00,2,Credit Card,33,Male
32293,10760,2021-03-10 11:58:46,Electronics,155.00,4,PayPal,37,Female
32294,16123,2021-03-10 12:17:16,Books,455.00,5,PayPal,59,Male
32295,1806,2021-03-10 13:23:07,Clothing,442.00,5,Cash,32,Male
32296,6663,2021-03-10 13:29:14,Books,17.00,5,Crypto,69,Male
32297,6420,2021-03-10 13:37:22,Clothing,241.00,3,Cash,56,Female
32298,20022,2021-03-10 13:42:47,Electronics,314.00,5,Cash,62,Female
32299,8044,2021-03-10 13:55:50,Home,273.00,2,PayPal,26,Male
32300,13877,2021-03-10 14:07:18,Books,45.00,5,Cash,70,Male
32301,11088,2021-03-10 14:10:20,Books,175.00,3,PayPal,46,Male
32302,4714,2021-03-10 14:15:30,Books,468.00,4,Credit Card,52,Female
32303,12766,2021-03-10 15:08:45,Electronics,264.00,3,Credit Card,51,Male
32304,13166,2021-03-10 15:29:16,Clothing,458.00,1,PayPal,54,Female
32305,6734,2021-03-10 15:34:51,Books,79.00,4,Crypto,38,Female
32306,4542,2021-03-10 16:30:12,Home,110.00,3,Crypto,69,Female
32307,18636,2021-03-10 16:57:59,Clothing,136.00,3,Credit Card,45,Female
32308,7985,2021-03-10 17:03:04,Home,69.00,1,Credit Card,61,Female
32309,8265,2021-03-10 17:34:45,Clothing,350.00,5,PayPal,41,Male
32310,1802,2021-03-10 17:53:39,Electronics,467.00,3,PayPal,62,Male
32311,17602,2021-03-10 18:01:57,Home,459.00,2,Credit Card,22,Male
32312,14622,2021-03-10 18:17:10,Books,224.00,3,PayPal,50,Female
32313,8602,2021-03-10 19:25:30,Home,244.00,4,Credit Card,53,Male
32314,10056,2021-03-10 19:34:49,Clothing,364.00,5,Crypto,32,Male
32315,10800,2021-03-10 19:45:09,Books,311.00,3,PayPal,40,Female
32316,12444,2021-03-10 20:23:21,Books,293.00,5,PayPal,59,Female
32317,5889,2021-03-10 20:27:31,Clothing,240.00,1,PayPal,31,Male
32318,11971,2021-03-10 20:58:37,Clothing,264.00,4,PayPal,32,Female
32319,2608,2021-03-10 21:05:44,Home,460.00,4,Credit Card,53,Female
32320,7973,2021-03-10 21:13:52,Books,47.00,4,Credit Card,31,Female
32321,4696,2021-03-10 21:15:29,Clothing,82.00,4,Cash,19,Female
32322,5475,2021-03-10 22:04:46,Electronics,294.00,2,PayPal,70,Female
32323,11124,2021-03-10 22:05:36,Electronics,409.00,1,Crypto,34,Female
32324,1455,2021-03-10 23:03:38,Electronics,438.00,5,Credit Card,43,Male
32325,10750,2021-03-10 23:06:56,Books,145.00,1,Credit Card,22,Male
32326,6687,2021-03-10 23:08:44,Home,183.00,2,PayPal,49,Male
32327,9013,2021-03-10 23:15:41,Home,119.00,5,PayPal,35,Male
32328,10986,2021-03-10 23:22:46,Electronics,293.00,2,Cash,41,Male
32329,8567,2021-03-10 23:28:45,Books,349.00,3,PayPal,33,Male
32330,4692,2021-03-10 23:44:49,Electronics,289.00,5,PayPal,56,Female
32331,8836,2021-03-11 00:35:25,Electronics,494.00,1,Cash,58,Male
32332,12219,2021-03-11 00:39:04,Books,227.00,5,Credit Card,32,Male
32333,15986,2021-03-11 00:46:01,Books,151.00,2,Credit Card,46,Male
32334,14853,2021-03-11 01:05:21,Clothing,300.00,4,Credit Card,53,Male
32335,5911,2021-03-11 01:22:21,Electronics,376.00,1,Cash,52,Female
32336,14358,2021-03-11 01:40:21,Home,329.00,4,PayPal,24,Male
32337,9991,2021-03-11 02:11:10,Books,49.00,3,Cash,21,Male
32338,3468,2021-03-11 02:46:35,Home,232.00,5,PayPal,30,Female
32339,8808,2021-03-11 02:48:58,Electronics,381.00,3,Credit Card,57,Male
